householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop
2.58,13.91,26.6,12.44,10.85,157615,100.0,24915,78.31,1.4,35.22,24.44,5.66,12.28,30144,12744,26058,16.77,8.61,24.28,17.77,6.76,62.47,12.07,23.66,14.14,23.5,11.71,23.66,15.35,13.63,3.12,74.31,70.71,79.75,76.4,60.62,68.61,3039,2.46,5.22,3.62,2.54,2.65,2.36,65.29,5.01,48.5,3,7455,89.13,62.6,3.51,43.45,1962,9.04,0.38,34000,50700,71800,37800,231,291,375,144,348,24.7,19.9,12.8,269,23,66.51,48.34,72.04,91.98,250,148.68,224,133.22,85000,50552.5,340,148.7,40,12,0,91.1,1730.1,0.85,116,11367790,89.6,10,16.0,67608.3
3.21,14.27,30.28,14.73,7.99,143050,100.0,39882,84.78,0.61,35.25,19.72,9.42,14.63,41930,13976,14652,10.42,11.29,25.6,16.14,6.21,65.8,25.3,15.87,16.03,23.14,9.45,35.41,13.81,11.61,3.51,75.52,68.8,86.85,76.93,60.23,66.04,2606,2.55,13.64,10.69,3.17,3.02,3.38,56.84,18.4,46.76,3,1446,96.86,59.6,1.31,12.93,1963,2.19,0.49,169900,199700,236600,66700,582,694,852,270,745,32.2,24.1,10.9,47,15,40.42,45.29,76.93,85.64,168,112.98,152,102.22,68090,45789.6,405.3,113,6,7,225.7,18.6,7697.5,2.96,67,16656050,90.48,5,3.57,112009.6
3.07,15.55,28.46,14.21,9.43,210943,100.0,26876,73.47,0.77,29.84,24.22,21.3,15.57,30315,11331,43990,21.37,17.72,33.37,15.01,10.28,52.95,12.32,24.75,15.68,23.97,11.45,34.43,15.18,13.36,3.57,66.98,63.94,75.84,73.25,47.6,55.78,8807,5.48,14.25,10.19,3.0,2.87,3.12,46.39,16.76,57.29,2,3731,94.86,48.48,4.77,19.46,1970,4.84,0.68,77600,107200,145000,67400,319,404,495,176,476,29.5,22.2,11.8,514,60,53.77,43.67,78.27,89.39,242,108.16,228,101.9,215012,96093.9,888.5,108.2,19,9,254.8,54.5,3873.4,2.0,163,26654726,94.21,5,7.85,119126.2
2.45,12.26,26.6,12.44,9.4,126481,100.0,34054,84.84,1.01,50.72,18.37,3.42,14.81,40231,16726,9348,7.6,3.03,11.82,29.63,4.78,70.2,11.25,23.23,9.13,32.22,12.52,29.1,17.24,14.97,2.92,71.09,69.33,78.97,74.14,71.41,77.61,1519,1.73,3.22,2.14,2.38,2.54,2.13,64.6,1.97,47.08,3,4021,92.78,60.5,0.7,22.33,1970,2.4,0.1,77200,91400,111800,34600,336,407,495,159,465,24.5,21.3,11.9,69,0,44.46,49.04,71.05,87.33,191,147.87,183,141.68,124324,96250.6,650.9,147.9,6,9,113.4,42.3,2992.1,3.66,71,13416054,95.81,5,3.14,103866
2.75,12.16,24.63,11.87,14.8,358548,100.0,16925,71.43,0.52,18.63,26.56,18.01,9.29,19725,9799,109594,31.17,30.89,52.37,12.79,11.02,53.19,14.37,18.31,19.42,17.35,15.22,36.73,18.49,16.93,3.3,52.46,42.21,54.24,56.78,57.24,63.53,33871,13.06,11.24,7.37,2.7,2.86,2.61,35.11,26.86,82.86,1,14298,90.11,33.09,9.76,31.22,1962,9.93,1.44,60000,79200,101000,41000,255,346,438,183,404,32.7,24.3,13.2,896,268,24.12,45.67,80.02,81.34,2479,654.57,1583,417.99,1951235,515218.41,787.1,654.6,134,13,166.4,36.9,9728.3,13.15,1225,183842560,63.86,5,5.41,485431.41
2.5,13.56,27.85,13.36,10.14,384736,100.0,27555,80.22,0.77,43.39,22.13,5.48,16.84,33746,14013,52903,13.98,5.9,16.09,28.43,6.32,63.87,9.39,29.25,9.07,32.27,12.19,31.85,16.37,14.37,3.05,68.56,66.04,76.7,72.57,62.1,70.24,10309,3.69,4.5,2.94,2.46,2.66,2.2,61.91,4.91,50.61,2,13052,92.18,57.33,2.06,19.49,1971,6.53,0.27,67000,85900,112100,45100,280,353,443,163,402,27.3,22.1,12.2,258,112,45.11,45.25,75.35,81.89,213,50.75,190,45.27,178342,42491.3,837.3,50.7,16,10,125.1,137.0,2809.0,2.01,208,6405011,89.2,5,7.51,15260.4
3.07,14.15,29.29,14.33,8.68,46567,100.0,38463,82.99,0.17,30.78,21.76,9.13,11.85,42238,14742,5604,12.22,10.75,28.56,18.88,8.65,66.65,21.49,23.55,22.05,21.92,10.45,41.87,14.86,12.79,3.49,56.66,47.74,66.46,57.5,73.85,79.1,4120,12.27,12.9,9.47,3.02,3.23,2.8,54.49,10.44,49.08,3,917,94.29,50.98,5.56,39.48,1948,7.43,0.68,107800,141400,174800,67000,443,558,658,215,627,27.0,25.0,15.2,4,16,50.04,56.58,79.36,88.3,126,279.84,115,255.41,54562,121181.6,433,279.8,8,6,80.2,6.3,7442.1,7.17,47,8111687,91.27,0,6.35,180159.59
2.43,10.1,28.52,12.03,9.53,117229,100.0,46403,86.53,0.68,54.52,18.06,4.71,13.6,53081,22309,5461,4.69,4.68,12.91,37.06,3.96,72.41,40.18,17.11,8.47,40.52,11.09,36.38,15.21,13.13,3.0,74.78,71.96,88.06,76.12,63.33,69.94,1741,2.35,5.4,3.35,2.42,2.56,2.28,51.74,8.4,59.72,2,2493,95.09,48.9,0.24,9.39,1967,0.82,0.29,259000,332700,407600,148600,624,728,905,281,784,25.3,22.6,10.9,0,0,38.84,44.71,72.49,83.33,115,95.69,95,79.04,66689,55488.6,579.9,95.7,4,11,348.8,22.7,5167.9,2.58,55,12014074,82.61,10,3.48,99963.2
2.42,12.66,23.73,11.67,18.68,42045,100.0,21766,66.58,0.64,37.17,38.4,9.18,18.39,26700,12783,8116,19.88,10.43,28.38,16.73,7.05,51.96,13.94,23.67,12.83,26.4,13.2,26.69,16.4,14.96,2.94,58.65,51.67,61.82,57.96,53.82,65.43,2282,6.17,4.78,3.14,2.34,2.38,2.29,58.08,5.19,54.84,2,2085,89.3,57.17,3.31,35.88,1974,7.77,0.45,43800,62900,89100,45300,190,294,387,197,392,26.4,21.5,12.6,39,0,44.47,46.16,73.34,83.65,119,220.22,115,212.82,73098,135274,614.3,220.2,10,11,150.8,29.9,1406.2,0.14,109,6808625,96.64,0,8.4,125999.3
2.26,10.51,23.46,10.82,14.84,125638,96.59,39037,76.21,0.81,52.96,27.53,2.55,16.11,48202,23482,7583,5.89,2.69,9.18,34.51,4.4,64.1,12.2,23.04,5.64,37.47,10.54,27.85,15.86,13.38,2.79,75.59,74.32,87.24,75.05,60.43,65.92,970,1.02,2.64,1.66,2.24,2.39,1.97,68.4,1.45,48.82,3,11445,83.42,64.14,0.08,23.68,1977,1.24,0.12,84800,115200,174600,89800,433,525,644,211,597,27.4,23.0,11.7,0,0,17.1,41.15,70.8,72.76,173,109.64,166,105.2,82475,52269.5,476.7,109.6,9,8,147.1,191.0,681.0,1.1,105,15132676,95.95,10,5.2,95905.1
2.7,13.53,25.47,11.35,8.51,89443,100.0,31544,81.25,1.72,42.65,21.41,4.67,10.5,37061,16201,12774,14.42,9.41,21.7,28.99,6.24,64.18,5.12,22.0,8.41,32.73,9.81,22.43,13.87,11.95,3.24,77.58,73.8,85.31,77.22,56.13,64.03,1691,2.49,5.85,4.21,2.67,2.86,2.37,66.76,6.17,44.47,3,5284,86.26,62.49,4.14,35.75,1972,8.02,0.4,39100,62300,90800,51700,214,285,388,174,368,22.6,20.1,12.8,60,6,67.66,44.82,75.44,91.46,153,156.17,131,133.71,60281,61528.2,394,156.2,4,8,57.2,68.2,1311.3,0.11,164,7911877,85.62,0,2.61,80755.7
2.53,14.49,29.51,14.93,9.16,158829,99.35,32295,82.73,1.0,44.7,19.74,4.66,18.6,39961,16204,18093,11.63,6.44,17.99,33.33,5.51,64.97,19.12,25.02,8.51,39.02,10.06,31.1,13.84,12.02,3.02,72.62,68.35,82.27,72.41,61.46,69.35,4028,3.51,3.68,2.56,2.46,2.64,2.21,63.99,2.74,41.0,3,4769,92.97,59.76,1.36,21.74,1968,4.74,0.25,58000,78200,109200,51200,258,329,412,154,405,23.3,16.4,11.7,296,39,54.34,49.73,76.06,82.45,282,174.49,275,170.16,102385,63350.4,363.1,174.5,14,8,86.2,170.3,938.2,0.06,242,14642871,97.52,5,4.96,90602.3
2.88,15.48,28.43,13.25,9.22,257453,100.0,25773,79.1,1.08,31.82,22.88,8.87,14.11,29855,11755,50525,20.0,14.99,29.13,17.82,8.27,59.5,9.39,24.86,11.05,24.75,11.3,28.73,15.01,13.22,3.37,72.16,66.61,78.2,74.35,55.55,63.28,5773,2.76,8.4,6.2,2.83,2.98,2.64,59.5,9.39,51.02,2,10737,89.28,56.59,7.5,39.87,1968,9.23,0.74,40100,56500,77300,37200,230,305,392,162,373,25.7,21.3,12.6,107,11,74.24,49.89,82.45,92.82,367,130.79,333,118.67,200000,71274.6,545,130.8,23,9,139.2,139.8,1841.2,1.86,202,21522684,90.74,10,6.27,76701
2.66,25.0,42.46,29.33,8.45,84770,100.0,21077,81.3,0.66,42.63,19.62,6.55,12.39,31321,11549,19860,26.33,5.08,15.16,40.49,6.59,55.61,4.65,48.76,6.16,38.51,7.94,52.7,12.54,10.29,2.98,64.19,59.11,73.3,69.09,59.6,68.72,3666,8.01,4.01,2.26,2.35,2.54,2.18,50.9,4.91,52.33,2,2684,92.24,47.1,5.55,33.01,1969,5.89,0.45,47800,63800,88800,41000,222,305,411,189,383,33.2,19.5,12.1,35,7,43.16,34.0,55.72,81.04,192,215.38,162,181.72,64718,72597.8,337.1,215.4,16,7,75.3,36.1,2347.4,2.7,212,11961756,84.38,10,8.33,134181.59
2.52,12.47,24.85,11.7,13.02,66692,100.0,41832,80.64,0.82,53.22,26.0,2.53,13.21,50382,21702,2339,3.54,3.84,12.34,31.73,3.91,66.72,9.19,24.38,4.97,37.33,8.24,27.15,12.08,10.27,2.97,80.7,79.43,91.84,76.66,59.08,68.12,590,1.28,2.99,2.12,2.5,2.63,2.16,76.31,2.45,48.78,3,2910,90.1,72.6,0.24,24.54,1978,0.62,0.18,93300,130100,172900,79600,530,617,735,205,705,27.1,23.2,12.5,0,0,20.85,40.63,70.21,77.34,132,173.94,125,164.71,48367,63733.9,366.4,173.9,11,9,47.1,22.5,2959.4,0.87,101,8891999,94.7,5,8.33,117171.1
3.0,16.44,31.46,16.09,8.01,226505,100.0,34801,82.5,0.66,35.13,19.83,8.89,15.42,40054,14235,26280,11.94,8.84,22.23,19.32,6.91,62.31,16.66,24.97,14.75,26.24,9.97,34.8,14.76,12.41,3.4,73.0,68.1,83.12,76.2,54.93,63.13,6242,3.98,10.38,7.53,2.92,3.05,2.75,58.86,10.82,47.14,3,4777,94.05,56.27,2.43,18.88,1969,3.63,0.33,105200,134800,170300,65100,419,512,629,210,575,29.6,23.9,11.3,174,12,50.09,40.25,68.49,89.05,954,392.82,623,256.53,69057,28435,72.4,392.8,20,9,146.8,80.5,2814.4,1.58,378,83652896,65.3,5,2.1,344450.5
2.64,12.96,28.23,13.58,12.39,38125,100.0,26361,75.16,0.39,25.19,26.1,11.64,10.45,29342,12047,6238,16.4,31.16,50.1,12.38,8.59,61.0,31.7,12.43,30.22,15.84,10.2,36.0,16.03,13.27,3.19,64.55,58.76,74.34,58.5,53.68,61.13,1566,6.02,7.1,4.96,2.64,2.72,2.62,23.32,14.99,79.82,2,1375,91.29,22.66,3.93,32.51,1946,7.31,1.25,127100,162000,199800,72700,272,394,575,303,439,25.4,26.3,15.0,0,2,23.33,56.82,81.55,83.21,100,272.13,90,244.92,31908,86831.6,319.1,272.1,5,8,186.7,1.1,36199.2,25.05,24,4878000,90,0,5.0,132745.5
2.55,15.71,31.36,16.45,9.94,75695,100.0,24354,79.41,0.62,29.59,22.54,10.45,18.36,29288,12825,13764,18.75,8.6,20.87,23.79,7.33,60.87,12.22,29.83,14.87,30.03,11.16,30.31,15.91,13.7,2.99,62.94,56.08,71.54,61.74,57.46,65.76,3701,6.52,3.85,2.68,2.47,2.57,2.35,56.3,3.06,44.17,3,2073,93.46,54.17,4.63,32.71,1969,6.64,0.42,49400,67900,94900,45500,212,309,383,171,405,27.2,22.6,14.0,102,29,55.65,46.81,72.3,78.5,220,257.36,174,203.55,158000,184829.91,718.2,257.4,4,5,18.2,42.1,1799.7,1.22,161,9624526,79.09,10,1.82,112588.6
2.53,13.7,29.2,13.92,10.29,99405,100.0,27123,81.64,2.15,44.67,23.84,4.79,12.73,34144,13574,8205,8.61,7.94,16.75,22.72,3.0,71.01,12.88,25.6,12.99,25.28,9.77,29.13,11.49,10.68,3.03,76.25,75.91,85.01,80.91,79.56,82.97,1239,1.7,3.49,2.26,2.42,2.74,1.97,66.14,1.59,52.48,2,1741,95.76,58.45,1.67,26.13,1965,3.4,0.23,46000,59000,78100,32100,256,336,407,151,380,24.7,20.0,12.6,107,18,65.17,47.84,76.45,85.5,134,121.39,124,112.33,48521,43956.2,362.1,121.4,4,7,97.7,44.9,2213.7,0.56,61,4962893,92.54,0,2.99,44959.8
2.92,14.33,27.6,12.44,7.8,146527,96.41,35737,85.51,0.59,34.01,18.83,5.21,19.19,39093,13817,13329,8.97,7.95,22.89,16.9,4.23,67.88,14.72,21.81,12.16,26.44,9.42,26.28,12.24,10.87,3.22,76.7,71.01,82.69,76.22,65.15,73.04,4413,4.04,5.02,4.03,2.87,2.93,2.71,74.48,2.78,30.99,3,3777,93.22,72.96,8.05,32.14,1975,4.18,0.44,68200,88200,117100,48900,299,399,489,190,494,26.7,23.9,13.1,5,0,58.1,48.07,67.38,86.38,261,143.1,229,125.55,122309,67057.2,468.6,143.1,12,6,13.2,352.9,430.6,1.03,226,8150502,87.74,10,4.6,44686
2.26,11.96,22.74,10.7,16.39,57287,100.0,23584,66.79,0.25,40.59,34.75,10.33,22.18,32972,16067,10560,18.77,9.19,22.75,28.6,7.34,53.1,8.32,29.09,7.56,36.31,11.93,28.88,15.13,13.72,2.88,63.92,61.37,68.47,68.53,51.36,62.34,2249,4.78,2.69,1.64,2.21,2.39,1.98,60.01,1.07,50.44,2,2805,90.02,55.46,3.21,48.81,1951,8.29,0.4,43400,66100,96700,53300,166,261,355,189,329,24.7,15.9,11.4,156,14,77.11,56.53,84.22,90.86,158,281.12,128,227.74,100000,177923.3,632.9,281.1,16,5,178.7,30.5,1876.5,5.26,102,5400000,81.01,0,10.13,96078.6
2.68,13.98,28.08,13.58,12.82,103907,100.0,24601,76.39,0.29,25.79,26.67,10.41,22.15,28517,11158,17920,17.74,12.62,33.36,11.62,7.33,57.5,18.46,23.52,15.94,20.93,12.47,31.11,16.3,14.52,3.13,59.44,50.46,68.38,59.14,59.2,67.3,6631,7.93,5.65,4.04,2.62,2.64,2.59,56.28,4.27,50.04,2,3542,91.62,55.87,7.65,39.16,1958,9.86,0.47,53800,67400,86400,32600,235,327,399,164,416,28.3,22.9,13.6,3,16,65.45,53.77,78.73,89.2,207,198.08,167,159.8,150000,143533.8,724.6,198.1,14,5,99,34.3,3026.2,3.49,181,10538438,80.68,0,6.76,100841.5
2.67,15.6,28.57,14.27,10.53,187106,100.0,26311,78.37,0.67,33.75,25.73,8.47,16.02,31959,12755,32778,18.08,8.69,24.25,24.61,7.0,61.38,10.31,25.84,12.49,28.55,11.02,31.3,15.21,13.32,3.2,63.65,57.12,70.79,63.2,68.14,73.16,11465,7.93,6.24,4.31,2.59,2.68,2.47,62.01,4.57,40.37,3,6668,91.3,60.08,7.84,31.51,1967,5.46,0.43,44100,62200,87900,43800,184,294,381,197,381,24.8,19.6,12.8,109,5,72.25,49.5,79.33,87.25,143,72.57,82,41.61,26711,13555.7,186.8,72.6,5,4,28,139.8,1338.0,1.54,53,4700000,57.34,0,3.5,23852.3
3.26,15.71,31.46,15.23,7.53,108777,100.0,31271,82.22,0.98,29.49,20.87,11.66,15.22,33121,11351,16652,15.58,23.31,37.7,13.02,10.81,61.85,10.03,17.8,14.34,17.77,9.28,32.84,14.91,12.12,3.67,71.15,66.11,77.12,73.85,62.22,67.53,4009,4.96,15.8,11.97,3.21,3.12,3.28,44.98,22.21,58.77,2,1217,96.48,46.25,0.99,14.05,1970,3.97,0.73,132400,161500,194000,61600,434,528,647,213,580,28.3,24.4,11.2,68,86,49.63,41.54,79.66,89.25,132,109.62,127,105.47,91271,75796.4,691.4,109.6,11,13,123.8,19.3,5637.3,2.28,56,10183160,96.21,5,8.33,84566.5
2.66,15.95,28.5,13.87,10.71,69512,100.0,17736,63.65,0.16,26.71,28.02,25.53,18.68,21900,8944,21647,31.72,10.42,31.43,9.25,17.82,45.72,20.65,25.89,20.12,17.49,13.01,37.23,17.02,15.25,3.21,45.11,40.94,46.83,51.51,55.12,60.74,7494,12.28,7.11,4.87,2.61,2.69,2.51,59.24,4.17,47.02,3,1807,93.54,57.55,13.12,46.93,1944,9.02,0.82,22500,32800,44500,22000,208,267,323,115,343,35.1,17.0,14.8,38,1,74.5,58.48,89.99,94.47,122,171.83,117,164.79,123655,174162,1013.6,171.8,12,8,78.7,18.1,3846.4,1.63,58,8261088,95.9,0,9.84,116353.4
2.92,14.35,27.49,13.44,9.96,109199,100.0,36605,79.57,0.56,34.19,22.23,10.85,22.12,41183,14271,9007,8.48,6.8,19.04,19.2,6.55,62.7,13.74,22.94,11.76,23.56,10.68,31.28,14.29,12.51,3.33,72.02,67.59,79.37,73.37,63.04,70.66,2818,3.48,9.13,6.77,2.85,2.95,2.68,64.16,9.25,47.35,3,2519,93.69,61.88,2.02,26.36,1965,3.05,0.22,105900,140600,186200,80300,383,511,629,246,578,28.0,25.5,12.1,47,9,46.72,43.03,65.04,86.92,131,116.92,123,109.78,84389,75317.7,644.2,116.9,15,6,294.8,31.3,3488.3,3.7,73,11981274,93.89,5,11.45,106933.7
2.38,12.86,26.03,12.69,15.2,126272,100.0,22936,73.22,0.57,40.81,32.52,7.34,16.6,29368,12564,17812,14.61,11.05,27.61,14.56,7.12,58.54,20.29,23.99,18.18,21.85,12.68,27.86,15.86,14.41,2.94,66.64,63.36,72.56,68.16,66.97,73.89,4029,3.94,3.22,2.07,2.3,2.47,2.06,63.31,2.05,59.88,2,5240,90.99,58.98,4.83,44.58,1952,6.69,0.23,33300,45500,62000,28700,202,264,336,134,340,25.8,17.9,12.8,79,4,69.11,53.99,85.31,91.43,243,186.06,216,165.39,93776,71804,385.9,186.1,8,8,301.3,42.2,2993.9,1.64,96,7822224,88.89,0,3.29,59894.5
2.57,15.38,28.48,14.9,12.94,75450,100.0,23661,75.06,0.9,35.1,29.04,7.19,13.93,30459,13400,14251,19.53,9.69,22.95,24.74,8.08,57.34,14.46,28.69,14.93,27.99,10.51,29.33,15.13,13.0,3.13,68.69,64.63,76.66,74.46,57.23,66.46,2381,4.12,6.29,4.16,2.49,2.6,2.36,55.24,5.55,52.75,2,3479,89.41,52.8,3.85,43.49,1966,9.56,0.51,38500,60000,89300,50800,225,300,374,149,366,26.9,18.8,13.2,10,4,72.84,48.43,77.43,92.79,138,168.9,93,113.83,24178,29592.2,175.2,168.9,6,7,162.1,41.1,1836.7,0.33,53,5771720,67.39,5,4.35,70641.8
2.38,11.49,26.98,12.39,13.2,93643,100.0,35959,78.77,0.56,41.1,23.57,6.77,13.88,42138,18897,7723,8.32,8.38,20.32,22.92,5.12,65.27,18.52,19.31,10.67,31.48,11.62,35.58,16.06,13.93,3.03,71.0,69.2,83.85,73.16,57.96,65.73,2089,3.52,5.49,3.31,2.36,2.53,2.22,48.89,9.74,73.03,2,1941,95.29,45.7,1.24,21.17,1953,1.5,0.58,209400,262500,340800,131400,506,612,762,256,677,28.4,24.1,11.5,46,1,39.46,48.0,83.78,87.55,146,145.76,132,131.78,36494,36433.5,250,145.8,8,10,422.9,18.0,5210.5,3.23,64,18916568,90.41,5,5.48,188852.2
1.88,7.92,20.08,9.08,24.28,92639,100.0,15312,57.06,0.48,32.21,40.11,10.28,10.98,22020,16504,22993,25.22,16.88,34.51,21.2,8.9,47.01,6.68,22.48,8.65,29.5,15.93,33.74,17.03,16.52,2.73,58.32,55.67,67.86,51.6,57.28,62.86,2611,4.39,3.61,1.56,1.85,2.04,1.77,31.48,15.45,91.61,1,13108,79.0,28.5,1.72,23.72,1961,9.01,0.88,123800,191300,322000,198200,296,379,508,212,427,35.1,25.2,13.7,61,20,11.48,38.19,71.29,73.61,313,341.97,293,320.12,182000,198844.09,581.5,342,18,8,117.2,7.3,12711.2,14.84,218,18470000,93.61,5,5.75,201794
2.62,14.85,26.52,12.86,12.14,198528,100.0,22079,73.0,0.5,30.42,28.14,10.96,15.25,26894,11663,49215,25.26,10.01,25.92,19.61,11.45,54.26,12.86,29.93,12.91,26.97,12.47,31.13,16.58,14.75,3.2,57.58,49.49,61.71,57.85,63.76,69.41,17119,10.19,7.0,4.79,2.57,2.64,2.48,61.96,5.1,46.25,3,11828,86.48,60.5,17.65,54.06,1964,6.45,0.76,35600,54800,79400,43800,180,269,346,166,351,28.1,20.7,13.5,115,14,73.93,56.29,86.49,92.37,421,211.55,322,161.8,509300,255920.59,1209.7,211.6,46,10,133,102.2,1943.4,3.38,242,14841055,76.48,5,10.93,74575.5
2.57,12.12,28.51,12.71,9.14,79662,100.0,40505,84.8,1.18,50.24,20.88,4.16,12.92,46614,18010,5135,6.53,6.63,17.31,28.84,6.03,70.46,31.4,18.82,11.91,32.41,9.25,31.11,12.01,10.67,3.08,79.44,77.34,84.97,79.64,62.87,72.21,985,1.82,3.68,2.49,2.53,2.74,2.25,62.46,1.59,51.12,2,2332,93.01,57.71,0.73,25.51,1969,3.73,0.3,116000,138800,166100,50100,440,574,686,246,645,26.0,23.2,14.8,26,2,37.01,47.72,71.02,73.34,158,196.43,137,170.32,61132,76001.7,386.9,196.4,8,6,159.7,32.0,2486.9,1.16,35,9732848,86.71,10,5.06,121002.6
2.45,16.19,31.46,17.63,10.54,183521,100.0,29184,82.31,0.57,38.73,23.42,5.02,13.22,36678,15644,20214,11.58,7.63,20.79,29.94,4.52,67.55,19.21,23.77,14.5,28.21,10.3,36.0,14.13,12.39,2.95,66.12,62.21,74.09,69.75,70.81,77.13,7233,5.86,3.41,2.17,2.33,2.49,2.15,57.33,2.37,50.51,2,5506,93.15,53.67,6.57,29.48,1967,4.26,0.3,59400,78500,113200,53800,273,358,438,165,437,24.9,21.1,12.9,132,2,64.42,44.82,74.82,85.38,188,94.17,100,50.09,30740,15398.1,163.5,94.2,6,10,20.9,82.7,2220.1,1.57,105,14058589,53.19,10,3.19,70421.5
2.5,13.13,28.49,13.12,10.34,741952,100.0,29083,80.77,0.62,37.33,24.12,6.01,15.21,35039,14605,90608,12.47,6.95,23.46,21.87,5.58,65.6,15.86,23.44,13.81,27.22,12.77,31.03,16.24,14.63,3.07,66.06,61.88,75.27,66.89,67.45,73.22,33455,6.06,5.0,3.25,2.46,2.67,2.18,61.69,2.47,52.98,2,28233,91.3,56.84,11.69,34.66,1962,5.6,0.33,39200,61100,88800,49600,262,343,428,166,409,24.3,17.6,12.3,563,137,69.53,47.61,82.54,90.9,1006,269,793,212.05,984719,263312.91,978.8,269,43,14,77.5,380.0,1952.4,3.23,417,56479836,78.83,5,4.27,151026.5
2.53,13.56,27.3,13.11,12.69,505616,100.0,17822,65.0,0.28,23.61,30.79,21.95,16.83,22448,9258,142217,28.67,12.53,41.24,8.06,14.0,47.78,23.12,23.61,22.65,16.4,14.82,39.67,17.9,16.49,3.21,47.21,41.5,51.6,49.78,48.14,55.61,50152,12.2,7.77,4.85,2.48,2.65,2.32,51.24,2.89,54.91,2,24524,89.07,47.93,16.23,52.12,1939,8.97,0.75,30200,40900,53700,23500,161,237,306,145,322,29.3,19.3,13.6,589,105,67.87,59.0,92.11,94.64,1761,355.7,1472,297.33,1016537,205330.3,577.2,355.7,59,9,88.3,79.8,6336.3,14.25,550,99470664,83.59,5,3.35,200920.8
2.57,14.19,25.22,12.35,14.32,98640,100.0,20501,67.49,0.48,32.1,31.41,12.47,23.25,24997,10168,20778,21.65,12.19,26.79,13.77,9.28,49.54,13.12,29.22,15.46,23.4,12.64,28.72,15.24,14.02,3.07,64.25,60.53,65.2,68.41,54.21,63.38,3248,3.75,4.91,3.41,2.5,2.58,2.36,66.74,3.73,51.39,2,2538,93.79,64.81,8.2,52.92,1957,6.42,0.29,36300,48700,66200,29900,172,250,325,153,303,28.1,20.8,12.7,92,56,68.27,56.18,85.83,92.32,167,162.18,151,146.64,100000,97114.7,598.8,162.2,5,2,39.7,37.2,2651.9,1.11,59,8316328,90.42,10,2.99,80763.8
2.56,12.82,31.54,15.24,9.11,93613,100.0,44707,84.92,0.62,49.09,18.5,5.81,13.36,49460,19676,5657,6.23,6.55,16.45,30.77,4.43,70.44,37.74,17.29,9.93,34.44,11.11,40.54,14.67,12.87,3.06,72.88,69.03,86.38,74.03,63.37,70.9,1366,2.33,6.08,3.82,2.49,2.65,2.35,50.13,9.29,57.35,2,1328,96.49,47.07,1.81,14.31,1964,0.64,0.27,224200,270400,323900,99700,608,737,913,305,779,25.8,22.5,11.3,114,0,43.7,44.67,74.36,83.76,144,151.52,132,138.89,115714,121756.8,803.6,151.5,6,14,138.3,19.0,4937.4,2.44,93,14981849,91.67,10,4.17,157642.3
4.1,17.89,38.27,20.24,5.02,293742,100.0,35162,87.24,0.54,26.16,16.16,8.45,10.53,34760,10019,51835,18.15,33.07,50.28,10.59,8.52,66.04,29.87,12.64,26.19,13.96,6.78,43.47,11.74,9.07,4.28,75.35,64.77,84.63,80.02,62.19,65.15,12135,6.25,32.29,25.02,4.0,3.78,4.2,45.66,38.13,66.27,2,3362,95.52,48.29,3.24,14.66,1968,4.46,0.81,153600,185400,228000,74400,564,679,842,278,736,31.2,26.0,11.4,181,255,33.1,40.29,76.77,81.95,382,130.69,352,120.43,823795,281842.59,2156.5,130.7,22,7,105.1,28.1,10468.4,8.61,220,40256284,92.15,5,5.76,137727.7
